Velocity:0,Velocity:1,Velocity:2,Points:0,Points:1,Points:2,,
-0.108157,-0.049897201,0.13249999,1.122,4.7123899,2.69279,0.2244,0
-0.037457,-0.112492,0.63954198,1.3464,4.7123899,2.69279,0.2243999,0
-0.0023495301,0.00178023,1.08925,1.5707999,4.7123899,2.69279,0.2244001,0
0.037096102,0.109574,0.64198297,1.7952,4.7123899,2.69279,0.2243999,0
0.110024,0.045839898,0.133775,2.0195999,4.7123899,2.69279,0.22439,0
0.077785999,-0.0232995,-0.185574,2.2439899,4.7123899,2.69279,0.2244001,0
-0.087457702,-0.0031545199,-0.21704499,2.46839,4.7123899,2.69279,0.2244,0
-0.30274099,0.12953401,-0.0123976,2.69279,4.7123899,2.69279,0.2244001,0
-0.37428799,0.326594,0.22582801,2.9171901,4.7123899,2.69279,0.2244,0
-0.0024711599,0.468422,0.144317,3.1415901,4.7123899,2.69279,0.2243998,0
0.374293,0.32659101,0.225807,3.3659899,4.7123899,2.69279,0.2244001,0
0.302737,0.12953,-0.0124263,3.59039,4.7123899,2.69279,0.2244,0
0.087448798,-0.0031574999,-0.21706299,3.81479,4.7123899,2.69279,0.2243998,0
-0.077793702,-0.0232979,-0.185569,4.0391898,4.7123899,2.69279,0.2244001,0
-0.110025,0.045846399,0.13380601,4.2635899,4.7123899,2.69279,0.224399999999999,0
-0.0370913,0.10958,0.64202797,4.4879899,4.7123899,2.69279,0.2244,0
0.00177739,-0.0023217001,1.08928,4.7123899,4.7123899,2.69279,0.2244001,0
0.0374562,-0.112502,0.63957399,4.93679,4.7123899,2.69279,0.2244,0
0.108159,-0.049901299,0.132523,5.16119,4.7123899,2.69279,0.2244001,0
0.077004902,0.020161901,-0.18527099,5.3855901,4.7123899,2.69279,0.2244,0
-0.084014498,0.0027781699,-0.21721099,5.6099901,4.7123899,2.69279,0.2244001,0
-0.294034,-0.126553,-0.016699599,5.8343902,4.7123899,2.69279,0.2244,0
-0.363314,-0.32192099,0.212852,6.0587902,4.7123899,2.69279,0.2243996,0
0.0067555001,-0.46700799,0.118033,6.2831898,4.7123899,2.69279,-6.2831898,0.2244001
-0.00075141498,-0.56079102,-0.1805,2.7626501E-17,4.93679,2.69279,0.224399,0
-0.043354101,-0.103901,0.015667301,0.224399,4.93679,2.69279,0.22440001,0
-0.104177,0.080669798,-0.070176199,0.44879901,4.93679,2.69279,0.22439897,0
-0.14373,0.086687997,-0.217076,0.67319798,4.93679,2.69279,0.22440005,0
-0.14567,0.00324991,-0.27156001,0.89759803,4.93679,2.69279,0.22440197,0
-0.1168,-0.0852172,-0.147634,1.122,4.93679,2.69279,0.2244,0
-0.0870701,-0.0989554,0.17321301,1.3464,4.93679,2.69279,0.2243999,0
-0.112494,0.0374703,0.63953799,1.5707999,4.93679,2.69279,0.2244001,0
-0.098964103,0.087058701,0.17317601,1.7952,4.93679,2.69279,0.2243999,0
-0.0089219799,0.057279401,0.021869101,2.0195999,4.93679,2.69279,0.22439,0
0.060427301,0.073174998,-0.0065794,2.2439899,4.93679,2.69279,0.2244001,0
0.063693501,0.17711601,-0.0214785,2.46839,4.93679,2.69279,0.2244,0
0.0073005799,0.32879901,-0.049252201,2.69279,4.93679,2.69279,0.2244001,0
-0.0505132,0.40525201,-0.033438701,2.9171901,4.93679,2.69279,0.2244,0
-0.00030689599,0.200826,0.165309,3.1415901,4.93679,2.69279,0.2243998,0
0.050515302,0.40526101,-0.0334442,3.3659899,4.93679,2.69279,0.2244001,0
-0.0072891298,0.32881001,-0.049260698,3.59039,4.93679,2.69279,0.2244,0
-0.063673697,0.17712601,-0.0214848,3.81479,4.93679,2.69279,0.2243998,0
-0.060403898,0.0731842,-0.0065780701,4.0391898,4.93679,2.69279,0.2244001,0
0.0089431303,0.057287499,0.0218811,4.2635899,4.93679,2.69279,0.224399999999999,0
0.098977998,0.087062299,0.173198,4.4879899,4.93679,2.69279,0.2244,0
0.109585,0.037113901,0.64203203,4.7123899,4.93679,2.69279,0.2244001,0
0.087071203,-0.098968796,0.173218,4.93679,4.93679,2.69279,0.2244,0
0.116797,-0.085222401,-0.147641,5.16119,4.93679,2.69279,0.2244001,0
0.14566401,0.00325529,-0.27157301,5.3855901,4.93679,2.69279,0.2244,0
0.14372,0.086700097,-0.217089,5.6099901,4.93679,2.69279,0.2244001,0
0.104164,0.0806823,-0.070183799,5.8343902,4.93679,2.69279,0.2244,0
0.043338001,-0.103894,0.015666001,6.0587902,4.93679,2.69279,0.2243996,0
0.00073538697,-0.56079102,-0.1805,6.2831898,4.93679,2.69279,-6.2831898,0.2244
-0.00057110703,-0.33126599,0.047233202,2.7626501E-17,5.16119,2.69279,0.224399,0
-0.0528231,0.029195899,-0.071495101,0.224399,5.16119,2.69279,0.22440001,0
-0.102232,0.056107201,-0.165068,0.44879901,5.16119,2.69279,0.22439897,0
-0.12832101,-0.039902002,-0.204924,0.67319798,5.16119,2.69279,0.22440005,0
-0.123638,-0.118185,-0.17993701,0.89759803,5.16119,2.69279,0.22440197,0
-0.093758903,-0.108078,-0.096415699,1.122,5.16119,2.69279,0.2244,0
-0.057284299,-0.0089007504,0.021894701,1.3464,5.16119,2.69279,0.2243999,0
-0.0498906,0.108183,0.132502,1.5707999,5.16119,2.69279,0.2244001,0
-0.085217997,0.116798,-0.147654,1.7952,5.16119,2.69279,0.2243999,0
-0.108093,0.093765996,-0.096425198,2.0195999,5.16119,2.69279,0.22439,0
-0.0844028,0.103157,0.0138497,2.2439899,5.16119,2.69279,0.2244001,0
-0.0131763,0.162108,0.041145299,2.46839,5.16119,2.69279,0.2244,0
0.073414698,0.24082901,-0.0262498,2.69279,5.16119,2.69279,0.2244001,0
0.110056,0.26259601,-0.069733597,2.9171901,5.16119,2.69279,0.2244,0
0.00170585,0.103759,0.15961,3.1415901,5.16119,2.69279,0.2243998,0
-0.110051,0.262611,-0.069736302,3.3659899,5.16119,2.69279,0.2244001,0
-0.073396601,0.240843,-0.026250999,3.59039,5.16119,2.69279,0.2244,0
0.0132045,0.162117,0.041145999,3.81479,5.16119,2.69279,0.2243998,0
0.0844329,0.10316,0.0138503,4.0391898,5.16119,2.69279,0.2244001,0
0.108116,0.093764901,-0.096426196,4.2635899,5.16119,2.69279,0.224399999999999,0
0.085229203,0.116794,-0.14765599,4.4879899,5.16119,2.69279,0.2244,0
0.0458441,0.110036,0.133816,4.7123899,5.16119,2.69279,0.2244001,0
0.057287,-0.0089251697,0.0218968,4.93679,5.16119,2.69279,0.2244,0
0.093762599,-0.108099,-0.096418701,5.16119,5.16119,2.69279,0.2244001,0
0.123642,-0.118194,-0.17994501,5.3855901,5.16119,2.69279,0.2244,0
0.12832201,-0.039900299,-0.204935,5.6099901,5.16119,2.69279,0.2244001,0
0.102229,0.056114499,-0.165077,5.8343902,5.16119,2.69279,0.2244,0
0.052816201,0.029201901,-0.071500197,6.0587902,5.16119,2.69279,0.2243996,0
0.00056298601,-0.33126599,0.0472323,6.2831898,5.16119,2.69279,-6.2831898,0.2244001
-0.0023425,-0.086847998,0.35992199,2.7626501E-17,5.3855901,2.69279,0.224399,0
0.092313796,0.029618399,-0.039140798,0.224399,5.3855901,2.69279,0.22440001,0
0.069673799,-0.068176404,-0.174568,0.44879901,5.3855901,2.69279,0.22439897,0
-0.0026634301,-0.17765,-0.149831,0.67319798,5.3855901,2.69279,0.22440005,0
-0.072518602,-0.188835,-0.0588836,0.89759803,5.3855901,2.69279,0.22440197,0
-0.103133,-0.084379397,0.0138382,1.122,5.3855901,2.69279,0.2244,0
-0.073166102,0.060454801,-0.00658159,1.3464,5.3855901,2.69279,0.2243999,0
0.0201573,0.077017702,-0.185265,1.5707999,5.3855901,2.69279,0.2244001,0
0.00324494,0.145675,-0.27155501,1.7952,5.3855901,2.69279,0.2243999,0
-0.118197,0.123657,-0.179934,2.0195999,5.3855901,2.69279,0.22439,0
-0.18884701,0.072552599,-0.0588785,2.2439899,5.3855901,2.69279,0.2244001,0
-0.14326701,0.032395002,0.0113049,2.46839,5.3855901,2.69279,0.2244,0
-0.0058991401,0.021659199,0.0184818,2.69279,5.3855901,2.69279,0.2244001,0
0.108934,0.0372632,0.0186888,2.9171901,5.3855901,2.69279,0.2244,0
0.00297239,0.054567602,0.136134,3.1415901,5.3855901,2.69279,0.2243998,0
-0.108928,0.037277099,0.018686499,3.3659899,5.3855901,2.69279,0.2244001,0
0.0059165,0.021670301,0.0184853,3.59039,5.3855901,2.69279,0.2244,0
0.14329199,0.032396,0.0113113,3.81479,5.3855901,2.69279,0.2243998,0
0.18887,0.072543398,-0.0588773,4.0391898,5.3855901,2.69279,0.2244001,0
0.118209,0.123643,-0.17994399,4.2635899,5.3855901,2.69279,0.224399999999999,0
-0.0032462501,0.145665,-0.27157599,4.4879899,5.3855901,2.69279,0.2244,0
-0.0233068,0.077794701,-0.18555699,4.7123899,5.3855901,2.69279,0.2244001,0
0.073168904,0.0604247,-0.0065724598,4.93679,5.3855901,2.69279,0.2244,0
0.103145,-0.084413901,0.0138506,5.16119,5.3855901,2.69279,0.2244001,0
0.072536796,-0.188858,-0.0588792,5.3855901,5.3855901,2.69279,0.2244,0
0.00268144,-0.17765699,-0.149837,5.6099901,5.3855901,2.69279,0.2244001,0
-0.069661103,-0.068171099,-0.17458101,5.8343902,5.3855901,2.69279,0.2244,0
-0.092308603,0.0296266,-0.0391532,6.0587902,5.3855901,2.69279,0.2243996,0
0.0023439501,-0.086848304,0.35992199,6.2831898,5.3855901,2.69279,-6.2831898,0.2244
-0.0034344599,0.0104527,0.475564,2.7626501E-17,5.6099901,2.69279,0.224399,0
0.228331,-0.086172998,0.071245901,0.224399,5.6099901,2.69279,0.22440001,0
0.24523699,-0.191025,-0.0640141,0.44879901,5.6099901,2.69279,0.22439897,0
0.130758,-0.21720999,-0.050543498,0.67319798,5.6099901,2.69279,0.22440005,0
-0.032355402,-0.14326499,0.0112981,0.89759803,5.6099901,2.69279,0.22440197,0
-0.162076,-0.0131567,0.041119002,1.122,5.6099901,2.69279,0.2244,0
-0.177101,0.063716203,-0.0215043,1.3464,5.6099901,2.69279,0.2243999,0
0.00275223,-0.084033802,-0.21717601,1.5707999,5.6099901,2.69279,0.2244001,0
0.086668603,0.14373299,-0.217052,1.7952,5.6099901,2.69279,0.2243999,0
-0.039918099,0.128343,-0.204916,2.0195999,5.6099901,2.69279,0.22439,0
-0.177655,0.0026962,-0.149838,2.2439899,5.6099901,2.69279,0.2244001,0
-0.217199,-0.130724,-0.050557502,2.46839,5.6099901,2.69279,0.2244,0
-0.13921399,-0.199853,0.0645108,2.69279,5.6099901,2.69279,0.2244001,0
-0.0143711,-0.16304401,0.137282,2.9171901,5.6099901,2.69279,0.2244,0
0.0033461801,-0.0090703797,0.079997897,3.1415901,5.6099901,2.69279,0.2243998,0
0.0143723,-0.16303401,0.137282,3.3659899,5.6099901,2.69279,0.2244001,0
0.139226,-0.199847,0.0645191,3.59039,5.6099901,2.69279,0.2244,0
0.217216,-0.130731,-0.050546601,3.81479,5.6099901,2.69279,0.2243998,0
0.177665,0.0026761999,-0.14983501,4.0391898,5.6099901,2.69279,0.2244001,0
0.039912999,0.128317,-0.204932,4.2635899,5.6099901,2.69279,0.224399999999999,0
-0.086687997,0.143719,-0.21708301,4.4879899,5.6099901,2.69279,0.2244,0
-0.0031667601,-0.0874516,-0.21705399,4.7123899,5.6099901,2.69279,0.2244001,0
0.177103,0.063690998,-0.021488599,4.93679,5.6099901,2.69279,0.2244,0
0.162095,-0.0131932,0.0411424,5.16119,5.6099901,2.69279,0.2244001,0
0.032384198,-0.14329,0.0113105,5.3855901,5.6099901,2.69279,0.2244,0
-0.130729,-0.217216,-0.050548099,5.6099901,5.6099901,2.69279,0.2244001,0
-0.245216,-0.19101401,-0.064031303,5.8343902,5.6099901,2.69279,0.2244,0
-0.228321,-0.0861568,0.0712284,6.0587902,5.6099901,2.69279,0.2243996,0
0.0034388599,0.0104526,0.475564,6.2831898,5.6099901,2.69279,-6.2831898,0.2244001
-0.0024643401,-0.054967999,0.27146101,2.7626501E-17,5.8343902,2.69279,0.224399,0
0.27036601,-0.237507,0.16721401,0.224399,5.8343902,2.69279,0.22440001,0
0.322045,-0.242199,0.109119,0.44879901,5.8343902,2.69279,0.22439897,0
0.199885,-0.13924,0.064523503,0.67319798,5.8343902,2.69279,0.22440005,0
-0.0216226,-0.00591174,0.018475801,0.89759803,5.8343902,2.69279,0.22440197,0
-0.24080101,0.073421203,-0.026275201,1.122,5.8343902,2.69279,0.2244,0
-0.32879299,0.0073100301,-0.0492796,1.3464,5.8343902,2.69279,0.2243999,0
-0.12659501,-0.29409,-0.016641101,1.5707999,5.8343902,2.69279,0.2244001,0
0.080629997,0.104167,-0.070149101,1.7952,5.8343902,2.69279,0.2243999,0
0.056079298,0.102246,-0.165067,2.0195999,5.8343902,2.69279,0.22439,0
-0.068184301,-0.069652699,-0.174584,2.2439899,5.8343902,2.69279,0.2244001,0
-0.19101299,-0.245217,-0.064035997,2.46839,5.8343902,2.69279,0.2244,0
-0.242174,-0.322027,0.109101,2.69279,5.8343902,2.69279,0.2244001,0
-0.18234999,-0.26155099,0.195207,2.9171901,5.8343902,2.69279,0.2244,0
0.00312874,-0.089149296,-0.047483001,3.1415901,5.8343902,2.69279,0.2243998,0
0.182347,-0.261545,0.195209,3.3659899,5.8343902,2.69279,0.2244001,0
0.242181,-0.32202601,0.10911,3.59039,5.8343902,2.69279,0.2244,0
0.19102199,-0.24522801,-0.064025298,3.81479,5.8343902,2.69279,0.2243998,0
0.068181999,-0.069677003,-0.17458101,4.0391898,5.8343902,2.69279,0.2244001,0
-0.056100901,0.102217,-0.165077,4.2635899,5.8343902,2.69279,0.224399999999999,0
-0.080666997,0.104154,-0.070174597,4.4879899,5.8343902,2.69279,0.2244,0
0.129529,-0.302737,-0.012416,4.7123899,5.8343902,2.69279,0.2244001,0
0.328794,0.0072985799,-0.049265999,4.93679,5.8343902,2.69279,0.2244,0
0.240824,0.073395401,-0.026252801,5.16119,5.8343902,2.69279,0.2244001,0
0.021655099,-0.0059277001,0.018487399,5.3855901,5.8343902,2.69279,0.2244,0
-0.199855,-0.139235,0.064517602,5.6099901,5.8343902,2.69279,0.2244001,0
-0.32202601,-0.242176,0.1091,5.8343902,5.8343902,2.69279,0.2244,0
-0.27035999,-0.237482,0.16719399,6.0587902,5.8343902,2.69279,0.2243996,0
0.00246329,-0.054967899,0.27146199,6.2831898,5.8343902,2.69279,-6.2831898,0.2244
0.00070204103,-0.152309,-0.215776,2.7626501E-17,6.0587902,2.69279,0.224399,0
0.21242,-0.27950299,0.105345,0.224399,6.0587902,2.69279,0.22440001,0
0.261581,-0.18237101,0.195224,0.44879901,6.0587902,2.69279,0.22439897,0
0.163087,-0.0143987,0.137291,0.67319798,6.0587902,2.69279,0.22440005,0
-0.0372243,0.108913,0.0186876,0.89759803,6.0587902,2.69279,0.22440197,0
-0.26257899,0.110051,-0.0697392,1.122,6.0587902,2.69279,0.2244,0
-0.40526599,-0.050515499,-0.0334321,1.3464,6.0587902,2.69279,0.2243999,0
-0.32196799,-0.363381,0.212927,1.5707999,6.0587902,2.69279,0.2244001,0
-0.10396,0.0433321,0.0156719,1.7952,6.0587902,2.69279,0.2243999,0
0.0291538,0.052823301,-0.0715122,2.0195999,6.0587902,2.69279,0.22439,0
0.029602399,-0.092307597,-0.0391571,2.2439899,6.0587902,2.69279,0.2244001,0
-0.0861689,-0.22832599,0.071239002,2.46839,6.0587902,2.69279,0.2244,0
-0.237496,-0.270363,0.16721199,2.69279,6.0587902,2.69279,0.2244001,0
-0.27949801,-0.212412,0.105334,2.9171901,6.0587902,2.69279,0.2244,0
0.00306973,-0.127334,-0.30879101,3.1415901,6.0587902,2.69279,0.2243998,0
0.27949899,-0.21241,0.105328,3.3659899,6.0587902,2.69279,0.2244001,0
0.237505,-0.270363,0.167206,3.59039,6.0587902,2.69279,0.2244,0
0.086174302,-0.22833499,0.071237497,3.81479,6.0587902,2.69279,0.2243998,0
-0.029611999,-0.092326097,-0.039150499,4.0391898,6.0587902,2.69279,0.2244001,0
-0.029185001,0.0528014,-0.071501099,4.2635899,6.0587902,2.69279,0.224399999999999,0
0.103915,0.043324001,0.015673799,4.4879899,6.0587902,2.69279,0.2244,0
0.32660899,-0.37428999,0.225839,4.7123899,6.0587902,2.69279,0.2244001,0
0.40527099,-0.0505132,-0.033434499,4.93679,6.0587902,2.69279,0.2244,0
0.26260501,0.110042,-0.069729798,5.16119,6.0587902,2.69279,0.2244001,0
0.037257299,0.108911,0.018693,5.3855901,6.0587902,2.69279,0.2244,0
-0.16305999,-0.0143859,0.137284,5.6099901,6.0587902,2.69279,0.2244001,0
-0.26156801,-0.182345,0.195204,5.8343902,6.0587902,2.69279,0.2244,0
-0.212423,-0.279477,0.105323,6.0587902,6.0587902,2.69279,0.2243996,0
-0.00071226701,-0.152309,-0.215776,6.2831898,6.0587902,2.69279,-6.2831898,0.2243996
0.0049503702,-0.0043642302,-0.79023099,2.7626501E-17,6.2831898,2.69279,0.224399,0
0.127358,-0.00306954,-0.30874601,0.224399,6.2831898,2.69279,0.22440001,0
0.089217797,-0.0031310001,-0.047440998,0.44879901,6.2831898,2.69279,0.22439897,0
0.0091607301,-0.0033493901,0.080016203,0.67319798,6.2831898,2.69279,0.22440005,0
-0.054493699,-0.0029746001,0.136142,0.89759803,6.2831898,2.69279,0.22440197,0
-0.103735,-0.0017055901,0.159639,1.122,6.2831898,2.69279,0.2244,0
-0.200863,0.000309547,0.165396,1.3464,6.2831898,2.69279,0.2243999,0
-0.46704,0.00675763,0.118119,1.5707999,6.2831898,2.69279,0.2244001,0
-0.56085902,0.00073644001,-0.18054999,1.7952,6.2831898,2.69279,0.2243999,0
-0.331314,0.00056364702,0.047184899,2.0195999,6.2831898,2.69279,0.22439,0
-0.086865596,0.0023443699,0.35992199,2.2439899,6.2831898,2.69279,0.2244001,0
0.010452,0.0034390099,0.47560099,2.46839,6.2831898,2.69279,0.2244,0
-0.054969899,0.00246326,0.27149999,2.69279,6.2831898,2.69279,0.2244001,0
-0.15231401,-0.000711912,-0.21575999,2.9171901,6.2831898,2.69279,0.2244,0
0.0043668998,-0.00495899,-0.79021001,3.1415901,6.2831898,2.69279,0.2243998,0
0.152344,-0.00071080599,-0.2158,3.3659899,6.2831898,2.69279,0.2244001,0
0.0549931,0.0024632099,0.271442,3.59039,6.2831898,2.69279,0.2244,0
-0.0104427,0.0034381601,0.475564,3.81479,6.2831898,2.69279,0.2243998,0
0.086855903,0.0023435799,0.359936,4.0391898,6.2831898,2.69279,0.2244001,0
0.33128601,0.00056343502,0.047246899,4.2635899,6.2831898,2.69279,0.224399999999999,0
0.56082302,0.00073612097,-0.180491,4.4879899,6.2831898,2.69279,0.2244,0
0.468465,0.0024716,0.144419,4.7123899,6.2831898,2.69279,0.2244001,0
0.20087899,0.00030940899,0.16536,4.93679,6.2831898,2.69279,0.2244,0
0.103771,-0.00170543,0.159632,5.16119,6.2831898,2.69279,0.2244001,0
0.054535098,-0.00297476,0.13614599,5.3855901,6.2831898,2.69279,0.2244,0
-0.0091275703,-0.00334991,0.080012701,5.6099901,6.2831898,2.69279,0.2244001,0
-0.089201398,-0.0031316599,-0.047462899,5.8343902,6.2831898,2.69279,0.2244,0
-0.127359,-0.0030702199,-0.308779,6.0587902,6.2831898,2.69279,0.2243996,0
-0.0049623698,-0.00436529,-0.79023701,6.2831898,6.2831898,2.69279,-6.2831898,-6.2831898
-0.0023378399,0.0072758398,-1.0493,2.7626501E-17,2.7626501E-17,2.9171901,0.224399,0
-0.22346599,0.0056079901,-0.66162801,0.224399,2.7626501E-17,2.9171901,0.22440001,0
-0.220061,0.0044017402,-0.207812,0.44879901,2.7626501E-17,2.9171901,0.22439897,0
-0.0312775,0.0034224601,0.16418,0.67319798,2.7626501E-17,2.9171901,0.22440005,0
0.25704601,0.0024492501,0.36524701,0.89759803,2.7626501E-17,2.9171901,0.22440197,0
0.51239502,0.00127495,0.365154,1.122,2.7626501E-17,2.9171901,0.2244,0
0.55557501,-0.00029389601,0.19252799,1.3464,2.7626501E-17,2.9171901,0.2243999,0
0.157765,-0.00177368,-0.091278799,1.5707999,2.7626501E-17,2.9171901,0.2244001,0
-0.33288699,0.00033526501,-0.232118,1.7952,2.7626501E-17,2.9171901,0.2243999,0
-0.461086,-0.00095719,-0.15267,2.0195999,2.7626501E-17,2.9171901,0.22439,0
-0.39436701,-0.0029782299,-0.00345759,2.2439899,2.7626501E-17,2.9171901,0.2244001,0
-0.256789,-0.0041248901,0.084142402,2.46839,2.7626501E-17,2.9171901,0.2244,0
-0.12892701,-0.0038640599,-0.0021031799,2.69279,2.7626501E-17,2.9171901,0.2244001,0
-0.047880899,-0.0027324399,-0.35528299,2.9171901,2.7626501E-17,2.9171901,0.2244,0
0.0072803199,-0.0023365,-1.04933,3.1415901,2.7626501E-17,2.9171901,0.2243998,0
0.047891401,-0.0027366399,-0.355308,3.3659899,2.7626501E-17,2.9171901,0.2244001,0
0.12893499,-0.0038674499,-0.0021408,3.59039,2.7626501E-17,2.9171901,0.2244,0
0.25679401,-0.0041257199,0.084115602,3.81479,2.7626501E-17,2.9171901,0.2243998,0
0.394371,-0.00297695,-0.00345675,4.0391898,2.7626501E-17,2.9171901,0.2244001,0
0.461092,-0.00095534301,-0.152641,4.2635899,2.7626501E-17,2.9171901,0.224399999999999,0
0.332901,0.000336222,-0.232086,4.4879899,2.7626501E-17,2.9171901,0.2244,0
-0.16068199,-0.0024369899,-0.065163299,4.7123899,2.7626501E-17,2.9171901,0.2244001,0
-0.55554497,-0.00029396999,0.192498,4.93679,2.7626501E-17,2.9171901,0.2244,0
-0.51238602,0.00127542,0.36515,5.16119,2.7626501E-17,2.9171901,0.2244001,0
-0.25705701,0.0024498601,0.36527199,5.3855901,2.7626501E-17,2.9171901,0.2244,0
0.031257901,0.00342241,0.16422001,5.6099901,2.7626501E-17,2.9171901,0.2244001,0
0.220047,0.0044005499,-0.207776,5.8343902,2.7626501E-17,2.9171901,0.2244,0
0.22346801,0.00560614,-0.66161197,6.0587902,2.7626501E-17,2.9171901,0.2243996,0
0.0023487201,0.0072754598,-1.04931,6.2831898,2.7626501E-17,2.9171901,-6.2831898,0.224399
-0.0027356299,0.047879301,-0.35527599,2.7626501E-17,0.224399,2.9171901,0.224399,0
-0.0112176,0.083024099,-0.0866163,0.224399,0.224399,2.9171901,0.22440001,0
0.053424802,0.022695201,0.0693141,0.44879901,0.224399,2.9171901,0.22439897,0
0.079325102,-0.0626387,0.140853,0.67319798,0.224399,2.9171901,0.22440005,0
0.0225497,-0.114904,0.149708,0.89759803,0.224399,2.9171901,0.22440197,0
-0.092901804,-0.088421002,0.110962,1.122,0.224399,2.9171901,0.2244,0
-0.175097,0.050093599,0.033066001,1.3464,0.224399,2.9171901,0.2243999,0
-0.058824498,0.321183,-0.089342497,1.5707999,0.224399,2.9171901,0.2244001,0
0.0752097,0.099188402,-0.088455901,1.7952,0.224399,2.9171901,0.2243999,0
0.062340502,0.058641002,-0.062858596,2.0195999,0.224399,2.9171901,0.22439,0
-0.0109713,0.095207103,0.0068666101,2.2439899,0.224399,2.9171901,0.2244001,0
-0.081869699,0.128855,0.089364603,2.46839,0.224399,2.9171901,0.2244,0
-0.111104,0.103858,0.102508,2.69279,0.224399,2.9171901,0.2244001,0
-0.083027698,-0.0112115,-0.086602703,2.9171901,0.224399,2.9171901,0.2244,0
0.0056052301,-0.22347499,-0.66163802,3.1415901,0.224399,2.9171901,0.2243998,0
0.083036602,-0.0112318,-0.086611703,3.3659899,0.224399,2.9171901,0.2244001,0
0.111117,0.103838,0.1025,3.59039,0.224399,2.9171901,0.2244,0
0.081880599,0.12885199,0.089364998,3.81479,0.224399,2.9171901,0.2243998,0
0.010973,0.095224999,0.0068778102,4.0391898,0.224399,2.9171901,0.2244001,0
-0.062351201,0.058671799,-0.0628438,4.2635899,0.224399,2.9171901,0.224399999999999,0
-0.075227499,0.099204503,-0.088457197,4.4879899,0.224399,2.9171901,0.2244,0
0.064165004,0.32147899,-0.082210198,4.7123899,0.224399,2.9171901,0.2244001,0
0.17511199,0.0500875,0.033034898,4.93679,0.224399,2.9171901,0.2244,0
0.092924803,-0.088412598,0.110948,5.16119,0.224399,2.9171901,0.2244001,0
-0.022528101,-0.1149,0.14970499,5.3855901,0.224399,2.9171901,0.2244,0
-0.079311401,-0.062649898,0.140854,5.6099901,0.224399,2.9171901,0.2244001,0
-0.053422101,0.022670999,0.069315203,5.8343902,0.224399,2.9171901,0.2244,0
0.0112104,0.082999803,-0.086617,6.0587902,0.224399,2.9171901,0.2243996,0
0.0027242401,0.047879402,-0.35527599,6.2831898,0.224399,2.9171901,-6.2831898,0.22440001
-0.00386574,0.128932,-0.00210204,2.7626501E-17,0.44879901,2.9171901,0.224399,0
0.103847,0.111094,0.102495,0.224399,0.44879901,2.9171901,0.22440001,0
0.14357699,0.083159097,0.11966,0.44879901,0.44879901,2.9171901,0.22439897,0
0.072811998,0.049401999,0.102328,0.67319798,0.44879901,2.9171901,0.22440005,0
-0.091376103,0.017081801,0.076643899,0.89759803,0.44879901,2.9171901,0.22440197,0
-0.27233201,-0.0035564599,0.0419682,1.122,0.44879901,2.9171901,0.2244,0
-0.33381599,0.00071810797,-0.0291261,1.3464,0.44879901,2.9171901,0.2243999,0
-0.076106101,0.0485393,-0.189868,1.5707999,0.44879901,2.9171901,0.2244001,0
0.162276,0.047007401,-0.069349699,1.7952,0.44879901,2.9171901,0.2243999,0
0.122293,0.060418699,-0.024132,2.0195999,0.44879901,2.9171901,0.22439,0
-0.00051114702,0.095763899,0.0172118,2.2439899,0.44879901,2.9171901,0.2244001,0
-0.084744401,0.13670801,0.0752455,2.46839,0.44879901,2.9171901,0.2244,0
-0.083168201,0.143593,0.119671,2.69279,0.44879901,2.9171901,0.2244001,0
-0.0226974,0.053431898,0.069326803,2.9171901,0.44879901,2.9171901,0.2244,0
0.0044053202,-0.220084,-0.207811,3.1415901,0.44879901,2.9171901,0.2243998,0
0.022705801,0.053406399,0.069323801,3.3659899,0.44879901,2.9171901,0.2244001,0
0.083179601,0.143571,0.119675,3.59039,0.44879901,2.9171901,0.2244,0
0.084753998,0.136709,0.075258501,3.81479,0.44879901,2.9171901,0.2243998,0
0.00051330699,0.0957902,0.017228,4.0391898,0.44879901,2.9171901,0.2244001,0
-0.122302,0.060456499,-0.024123801,4.2635899,0.44879901,2.9171901,0.224399999999999,0
-0.162295,0.047021799,-0.069366097,4.4879899,0.44879901,2.9171901,0.2244,0
0.079987504,0.046053302,-0.190915,4.7123899,0.44879901,2.9171901,0.2244001,0
0.33381501,0.00071294099,-0.0291494,4.93679,0.44879901,2.9171901,0.2244,0
0.272351,-0.0035397799,0.041960001,5.16119,0.44879901,2.9171901,0.2244001,0
0.091406897,0.017093999,0.076637097,5.3855901,0.44879901,2.9171901,0.2244,0
-0.072783202,0.0493978,0.102317,5.6099901,0.44879901,2.9171901,0.2244001,0
-0.143563,0.083139502,0.119647,5.8343902,0.44879901,2.9171901,0.2244,0
-0.103852,0.111072,0.102485,6.0587902,0.44879901,2.9171901,0.2243996,0
0.00384905,0.128932,-0.0021017001,6.2831898,0.44879901,2.9171901,-6.2831898,0.22439897
-0.00412464,0.25679699,0.0841536,2.7626501E-17,0.67319798,2.9171901,0.224399,0
0.128848,0.081856497,0.089363903,0.224399,0.67319798,2.9171901,0.22440001,0
0.13669799,0.0847307,0.075242303,0.44879901,0.67319798,2.9171901,0.22439897,0
0.050557099,0.147734,0.060689099,0.67319798,0.67319798,2.9171901,0.22440005,0
-0.0817094,0.18132,0.046948001,0.89759803,0.67319798,2.9171901,0.22440197,0
