Ref1: Simulation of the Taylor–Green Vortex Using High-Order Flux Reconstruction Schemes,,,"Ref 2: 1st International Workshop on High-Order CFD Methods, url: https://cfd.ku.edu/hiocfd.html",,,,,"Ne=8^3, N=4, SARK4 ",,,"Ne=16^3, N=4, SARK4 ",,,"Ne=24^3, N=4, SARK4 ",,,"Ne=8^3, N=4, SARK4 ",,,,,,"Ne=16^3, N=4, SARK4 ",,,,,,"Ne=24^3, N=4, SARK4 ",,,,,,"Ne=8^3, N=4, SARK4 ",,,,,,"Ne=16^3, N=4, SARK4 ",,,,"Ne=24^3, N=4, SARK4 ",,,,"Ne=8^3, N=4, SARK4 with density",,,,"Ne=32^3, N=4, SARK4 with density",,,,,,,,
Ek,t*,,Ek,t*,Dissipation Rate,Enstrophy,,Ek,t*,,Ek,t*,,Ek,t*,,Ek,t*,,DE/DT,t*,,Ek,t*,,DE/DT,t*,,Ek,t*,,DE/DT,t*,,t*,KE,Dissipation Rate,Enstrophy,,,t*,KE,Enstrophy,,t*,KE,Enstrophy,,t*,KE,Enstrophy,,t*,KE,Enstrophy,Dissipation Rate,,,,,
,,,8.5,0.0927022036619,0.01192070771,9.53644499815,,,,,,,,,,,8.5,0.0825266,,8.5,0.00875999999999951,,8.5,0.088731,,8.5,0.0111000000000002,,8.5,0.091635,,8.5,0.0113000000000004,,,,,,,,8.5,0.088699,8.415984,,8.5,0.091593,8.837825,,8.5,0.082486,6.699283,,8.5,0.091712,9.368726,0.0114000000000005,,,,,
,,,8.51,0.0925828095795,0.0119585252965,9.56671198232,,,,,,,,,,,8.51,0.082441,,8.51,0.00856000000000069,,8.51,0.088622,,8.51,0.0109,,8.51,0.091524,,8.51,0.0111000000000002,,,,,,,,8.51,0.088591,8.4202,,8.51,0.091482,8.863473,,8.51,0.082401,6.69472,,8.51,0.091599,9.387894,0.0113000000000004,,,,,
,,,8.52,0.092463033156,0.011997121309,9.59760493399,,,,,,,,,,,8.52,0.0823553,,8.52,0.00856999999999959,,8.52,0.088514,,8.52,0.0108000000000013,,8.52,0.091412,,8.52,0.0112000000000003,,,,,,,,8.52,0.088482,8.424285,,8.52,0.091371,8.888145,,8.52,0.082316,6.690074,,8.52,0.091486,9.408277,0.0113000000000004,,,,,
,,,8.53,0.0923428671534,0.012036374418,9.62902675855,,,,,,,,,,,8.53,0.0822676,,8.53,0.00877000000000119,,8.53,0.088403,,8.53,0.0111000000000002,,8.53,0.091298,,8.53,0.0113999999999992,,,,,,,,8.53,0.088372,8.428145,,8.53,0.091257,8.911288,,8.53,0.08223,6.685337,,8.53,0.091371,9.430105,0.0115000000000006,,,,,
,,,8.54,0.0922223056676,0.012076139644,9.66086123674,,,,,,,,,,,8.54,0.0821764,,8.54,0.00912000000000016,,8.54,0.088289,,8.54,0.0113999999999992,,8.54,0.09118,,8.54,0.011800000000001,,,,,,,,8.54,0.088258,8.431683,,8.54,0.091139,8.932367,,8.54,0.082141,6.680503,,8.54,0.091253,9.453331,0.0117999999999996,,,,,
,,,8.55,0.0921013443605,0.012116250161,9.69297444745,,,,,,,,,,,8.55,0.0820805,,8.55,0.0095899999999981,,8.55,0.088171,,8.55,0.0117999999999989,,8.55,0.091056,,8.55,0.012399999999998,,,,,,,,8.55,0.08814,8.434812,,8.55,0.091016,8.950893,,8.55,0.082047,6.675572,,8.55,0.091129,9.477574,0.012399999999998,,,,,
,,,8.56,0.0919799806644,0.0121565206555,9.72521751899,,,,,,,,,,,8.56,0.0819792,,8.56,0.0101300000000001,,8.56,0.088047,,8.56,0.0124000000000002,,8.56,0.090928,,8.56,0.0128000000000006,,,,,,,,8.56,0.088016,8.437455,,8.56,0.090887,8.966446,,8.56,0.081948,6.67055,,8.56,0.091,9.502138,0.0129000000000007,,,,,
,,,8.57,0.0918582139474,0.012196751848,9.75743033212,,,,,,,,,,,8.57,0.0818728,,8.57,0.0106400000000009,,8.57,0.087918,,8.57,0.0129000000000007,,8.57,0.090794,,8.57,0.0133999999999998,,,,,,,,8.57,0.087888,8.439551,,8.57,0.090753,8.978705,,8.57,0.081845,6.665444,,8.57,0.090866,9.526095,0.0133999999999998,,,,,
,,,8.58,0.0917360456275,0.0122367356035,9.78944568032,,,,,,,,,,,8.58,0.081762,,8.58,0.0110799999999997,,8.58,0.087785,,8.58,0.0132999999999997,,8.58,0.090655,,8.58,0.0139000000000003,,,,,,,,8.58,0.087754,8.441062,,8.58,0.090613,8.987466,,8.58,0.081737,6.660267,,8.58,0.090727,9.548428,0.0139000000000003,,,,,
,,,8.59,0.0916134792353,0.012276260106,9.82109345276,,,,,,,,,,,8.59,0.0816482,,8.59,0.01138,,8.59,0.087649,,8.59,0.0136,,8.59,0.090513,,8.59,0.0142000000000006,,,,,,,,8.59,0.087617,8.441972,,8.59,0.09047,8.992662,,8.59,0.081626,6.655033,,8.59,0.090584,9.568187,0.0143000000000007,,,,,
,,,8.6,0.0914905204253,0.0123151147875,9.85220458282,,,,,,,,,,,8.6,0.0815332,,8.6,0.0115000000000006,,8.6,0.087512,,8.6,0.0137000000000001,,8.6,0.090369,,8.6,0.0143999999999994,,,,,,,,8.6,0.087479,8.44229,,8.6,0.090326,8.994392,,8.6,0.081514,6.649755,,8.6,0.090439,9.58464,0.0144999999999995,,,,,
,,,8.61,0.0913671769396,0.012353094922,9.88261472091,,,,,,,,,,,8.61,0.0814192,,8.61,0.0114000000000005,,8.61,0.087375,,8.61,0.0137000000000015,,8.61,0.090226,,8.61,0.0143000000000007,,,,,,,,8.61,0.087342,8.442055,,8.61,0.090181,8.992924,,8.61,0.081402,6.644447,,8.61,0.090295,9.597376,0.0144000000000008,,,,,
,,,8.62,0.0912434585269,0.0123900058835,9.91216763856,,,,,,,,,,,8.62,0.0813082,,8.62,0.0111000000000002,,8.62,0.087241,,8.62,0.0133999999999998,,8.62,0.090086,,8.62,0.0140000000000004,,,,,,,,8.62,0.087206,8.44133,,8.62,0.09004,8.988716,,8.62,0.081294,6.639119,,8.62,0.090152,9.606348,0.0143000000000007,,,,,
,,,8.63,0.0911193768219,0.0124256671315,9.94071839937,,,,,,,,,,,8.63,0.0812021,,8.63,0.0106099999999981,,8.63,0.087111,,8.63,0.0129999999999985,,8.63,0.08995,,8.63,0.0135999999999976,,,,,,,,8.63,0.087075,8.440205,,8.63,0.089903,8.982403,,8.63,0.081189,6.633777,,8.63,0.090014,9.611865,0.0137999999999978,,,,,
,,,8.64,0.0909949451843,0.0124599159805,9.96813637954,,,,,,,,,,,8.64,0.0811026,,8.64,0.00995000000000045,,8.64,0.086987,,8.64,0.0124000000000002,,8.64,0.089821,,8.64,0.0129000000000007,,,,,,,,8.64,0.08695,8.438791,,8.64,0.089772,8.974781,,8.64,0.081091,6.628425,,8.64,0.089882,9.614543,0.0131999999999996,,,,,
,,,8.65,0.0908701785023,0.0124926111225,9.99430811031,,,,,,,,,,,8.65,0.0810103,,8.65,0.00923000000000054,,8.65,0.086869,,8.65,0.0117999999999996,,8.65,0.089698,,8.65,0.0123000000000001,,,,,,,,8.65,0.086832,8.437221,,8.65,0.089648,8.966771,,8.65,0.080999,6.623061,,8.65,0.089756,9.615223,0.0126000000000004,,,,,
,,,8.66,0.0907450929618,0.012523635736,10.0191398014,,,,,,,,,,,8.66,0.0809253,,8.66,0.00849999999999897,,8.66,0.086757,,8.66,0.0112000000000003,,8.66,0.089581,,8.66,0.0117000000000008,,,,,,,,8.66,0.08672,8.435639,,8.66,0.089531,8.959359,,8.66,0.080913,6.617681,,8.66,0.089638,9.614882,0.011800000000001,,,,,
,,,8.67,0.0906197057876,0.012552899925,10.0425593277,,,,,,,,,,,8.67,0.0808466,,8.67,0.00787000000000027,,8.67,0.086651,,8.67,0.0105999999999997,,8.67,0.08947,,8.67,0.0111000000000002,,,,,,,,8.67,0.086613,8.434206,,8.67,0.08942,8.953531,,8.67,0.080833,6.612274,,8.67,0.089525,9.614529,0.0113000000000004,,,,,
,,,8.68,0.0904940349633,0.0125803422775,10.0645174838,,,,,,,,,,,8.68,0.0807721,,8.68,0.00745000000000067,,8.68,0.086548,,8.68,0.0103000000000008,,8.68,0.089363,,8.68,0.0106999999999998,,,,,,,,8.68,0.086511,8.433079,,8.68,0.089313,8.950195,,8.68,0.080757,6.606827,,8.68,0.089417,9.615103,0.0107999999999999,,,,,
,,,8.69,0.090368098942,0.0126059304145,10.0849884379,,,,,,,,,,,8.69,0.0806994,,8.69,0.00726999999999965,,8.69,0.086446,,8.69,0.0102000000000007,,8.69,0.089257,,8.69,0.0105999999999997,,,,,,,,8.69,0.086409,8.432421,,8.69,0.089208,8.9501,,8.69,0.080681,6.601326,,8.69,0.08931,9.617358,0.0106999999999998,,,,,
,,,8.7,0.090241916355,0.0126296604275,10.103969294,,,,,,,,,,,8.7,0.0806256,,8.7,0.00738000000000004,,8.7,0.086342,,8.7,0.0103999999999995,,8.7,0.089149,,8.7,0.0107999999999999,,,,,,,,8.7,0.086306,8.432381,,8.7,0.089102,8.953771,,8.7,0.080604,6.595754,,8.7,0.089202,9.621778,0.0107999999999999,,,,,
,,,8.71,0.0901155057335,0.01265155517,10.1214787103,,,,,,,,,,,8.71,0.0805478,,8.71,0.00777999999999907,,8.71,0.086233,,8.71,0.0108999999999981,,8.71,0.089038,,8.71,0.0110999999999983,,,,,,,,8.71,0.086199,8.433092,,8.71,0.088992,8.961453,,8.71,0.080522,6.590093,,8.71,0.089091,9.628494,0.0110999999999983,,,,,
,,,8.72,0.0899888852516,0.012671661452,10.1375546475,,,,,,,,,,,8.72,0.0804642,,8.72,0.00836000000000049,,8.72,0.086119,,8.72,0.0114000000000005,,8.72,0.08892,,8.72,0.011800000000001,,,,,,,,8.72,0.086085,8.434663,,8.72,0.088876,8.973093,,8.72,0.080434,6.584328,,8.72,0.088974,9.637261,0.0117000000000008,,,,,
,,,8.73,0.0898620725044,0.012690046244,10.152251304,,,,,,,,,,,8.73,0.0803738,,8.73,0.00904000000000063,,8.73,0.085998,,8.73,0.0120999999999999,,8.73,0.088796,,8.73,0.0124000000000002,,,,,,,,8.73,0.085965,8.437171,,8.73,0.088754,8.988341,,8.73,0.08034,6.578438,,8.73,0.088851,9.647476,0.0123000000000001,,,,,
,,,8.74,0.0897350843268,0.0127067921375,10.1656354096,,,,,,,,,,,8.74,0.0802768,,8.74,0.00970000000000019,,8.74,0.08587,,8.74,0.0128000000000006,,8.74,0.088665,,8.74,0.0131000000000009,,,,,,,,8.74,0.085839,8.440651,,8.74,0.088625,9.006587,,8.74,0.080239,6.572407,,8.74,0.088721,9.65827,0.0130000000000008,,,,,
,,,8.75,0.0896079366617,0.0127219926535,10.1777823392,,,,,,,,,,,8.75,0.0801748,,8.75,0.0101999999999993,,8.75,0.085738,,8.75,0.013200000000001,,8.75,0.08853,,8.75,0.0134999999999999,,,,,,,,8.75,0.085708,8.445098,,8.75,0.088492,9.027032,,8.75,0.080133,6.566218,,8.75,0.088586,9.668645,0.0134999999999999,,,,,
,,,8.76,0.0894806444737,0.0127357482375,10.1887727952,,,,,,,,,,,8.76,0.0800699,,8.76,0.0104900000000007,,8.76,0.085605,,8.76,0.0132999999999997,,8.76,0.088394,,8.76,0.0136,,,,,,,,8.76,0.085576,8.450454,,8.76,0.088357,9.048764,,8.76,0.080025,6.559853,,8.76,0.088449,9.677661,0.0137000000000001,,,,,
,,,8.77,0.0893532216969,0.01274816369,10.1986907446,,,,,,,,,,,8.77,0.0799649,,8.77,0.0104999999999996,,8.77,0.085472,,8.77,0.0132999999999997,,8.77,0.088258,,8.77,0.0136,,,,,,,,8.77,0.085444,8.456616,,8.77,0.088223,9.070851,,8.77,0.079918,6.553296,,8.77,0.088313,9.684606,0.0136,,,,,
,,,8.78,0.0892256811999,0.0127593473645,10.207622754,,,,,,,,,,,8.78,0.0798621,,8.78,0.0102800000000002,,8.78,0.085343,,8.78,0.0129000000000007,,8.78,0.088126,,8.78,0.013200000000001,,,,,,,,8.78,0.085315,8.463434,,8.78,0.088091,9.092428,,8.78,0.079814,6.546534,,8.78,0.088179,9.689137,0.0134000000000012,,,,,
,,,8.79,0.0890980347496,0.0127694118485,10.2156586133,,,,,,,,,,,8.79,0.0797631,,8.79,0.0099000000000004,,8.79,0.085218,,8.79,0.0125000000000003,,8.79,0.087999,,8.79,0.0127000000000005,,,,,,,,8.79,0.085191,8.470715,,8.79,0.087965,9.112762,,8.79,0.079715,6.539553,,8.79,0.088049,9.691336,0.0129999999999994,,,,,
,,,8.8,0.0889702929629,0.012778475423,10.2228928391,,,,,,,,,,,8.8,0.0796686,,8.8,0.00944999999999826,,8.8,0.0851,,8.8,0.0117999999999989,,8.8,0.087878,,8.8,0.0120999999999977,,,,,,,,8.8,0.085072,8.478229,,8.8,0.087843,9.131309,,8.8,0.079621,6.532343,,8.8,0.087925,9.691677,0.012399999999998,,,,,
,,,8.81,0.0888424652412,0.012786662719,10.2294253884,,,,,,,,,,,8.81,0.0795779,,8.81,0.00907000000000149,,8.81,0.084986,,8.81,0.0113999999999992,,8.81,0.087762,,8.81,0.0115999999999994,,,,,,,,8.81,0.084959,8.485724,,8.81,0.087726,9.147729,,8.81,0.079532,6.524901,,8.81,0.087805,9.690907,0.0120000000000012,,,,,
,,,8.82,0.0887145597085,0.0127941026135,10.2353600205,,,,,,,,,,,8.82,0.0794897,,8.82,0.00881999999999985,,8.82,0.084876,,8.82,0.0110000000000015,,8.82,0.087648,,8.82,0.0114000000000005,,,,,,,,8.82,0.084848,8.492928,,8.82,0.087613,9.161896,,8.82,0.079446,6.517225,,8.82,0.087688,9.689864,0.0116999999999995,,,,,
,,,8.83,0.0885865831889,0.0128009232155,10.2408002375,,,,,,,,,,,8.83,0.0794018,,8.83,0.00879000000000037,,8.83,0.084767,,8.83,0.0109,,8.83,0.087536,,8.83,0.0112000000000003,,,,,,,,8.83,0.084739,8.49957,,8.83,0.0875,9.17387,,8.83,0.079362,6.50932,,8.83,0.087572,9.689288,0.0116000000000007,,,,,
,,,8.84,0.0884585412442,0.0128072450805,10.2458435109,,,,,,,,,,,8.84,0.0793117,,8.84,0.00900999999999977,,8.84,0.084657,,8.84,0.0110000000000001,,8.84,0.087423,,8.84,0.0113000000000004,,,,,,,,8.84,0.084628,8.505387,,8.84,0.087385,9.183864,,8.84,0.079276,6.5012,,8.84,0.087454,9.689647,0.0117999999999996,,,,,
,,,8.85,0.0883304382873,0.012813173638,10.2505751238,,,,,,,,,,,8.85,0.0792176,,8.85,0.00941000000000017,,8.85,0.084542,,8.85,0.0114999999999993,,8.85,0.087305,,8.85,0.011800000000001,,,,,,,,8.85,0.084513,8.510142,,8.85,0.087267,9.192196,,8.85,0.079186,6.49288,,8.85,0.087333,9.691035,0.0121000000000013,,,,,
,,,8.86,0.0882022777715,0.012818791931,10.2550623926,,,,,,,,,,,8.86,0.0791178,,8.86,0.00997999999999992,,8.86,0.084423,,8.86,0.0119000000000011,,8.86,0.087183,,8.86,0.0122,,,,,,,,8.86,0.084393,8.513636,,8.86,0.087143,9.199236,,8.86,0.079091,6.484383,,8.86,0.087206,9.693156,0.0126999999999991,,,,,
,,,8.87,0.0880740624487,0.012824154604,10.2593495539,,,,,,,,,,,8.87,0.0790119,,8.87,0.0105900000000008,,8.87,0.084297,,8.87,0.0126000000000004,,8.87,0.087053,,8.87,0.0129999999999994,,,,,,,,8.87,0.084267,8.515715,,8.87,0.087014,9.205357,,8.87,0.07899,6.475738,,8.87,0.087074,9.695401,0.013200000000001,,,,,
,,,8.88,0.0879457946794,0.0128292843175,10.2634546736,,,,,,,,,,,8.88,0.0789003,,8.88,0.0111599999999972,,8.88,0.084165,,8.88,0.0131999999999973,,8.88,0.086919,,8.88,0.0133999999999988,,,,,,,,8.88,0.084135,8.516281,,8.88,0.086878,9.210897,,8.88,0.078883,6.466971,,8.88,0.086936,9.697,0.0137999999999978,,,,,
,,,8.89,0.0878174767623,0.012834171971,10.2673698982,,,,,,,,,,,8.89,0.0787844,,8.89,0.0115900000000005,,8.89,0.084029,,8.89,0.0136,,8.89,0.086779,,8.89,0.0140000000000004,,,,,,,,8.89,0.083999,8.515299,,8.89,0.086738,9.216126,,8.89,0.078771,6.458115,,8.89,0.086793,9.697212,0.0143000000000007,,,,,
,,,8.9,0.08768911124,0.0128387807505,10.2710648695,,,,,,,,,,,8.9,0.078666,,8.9,0.0118400000000007,,8.9,0.08389,,8.9,0.0139000000000003,,8.9,0.086636,,8.9,0.0142999999999993,,,,,,,,8.9,0.08386,8.512793,,8.9,0.086595,9.221234,,8.9,0.078656,6.449201,,8.9,0.086648,9.695509,0.0144999999999995,,,,,
,,,8.91,0.0875607011473,0.0128430527155,10.2744921627,,,,,,,,,,,8.91,0.0785475,,8.91,0.0118499999999996,,8.91,0.083751,,8.91,0.0139000000000003,,8.91,0.086493,,8.91,0.0143000000000007,,,,,,,,8.91,0.08372,8.508848,,8.91,0.086452,9.226327,,8.91,0.07854,6.440253,,8.91,0.086502,9.691687,0.014600000000001,,,,,
,,,8.92,0.0874322501857,0.0128469165785,10.2775936706,,,,,,,,,,,8.92,0.0784311,,8.92,0.0116400000000005,,8.92,0.083613,,8.92,0.0138000000000002,,8.92,0.086351,,8.92,0.0142000000000006,,,,,,,,8.92,0.083582,8.50361,,8.92,0.08631,9.23144,,8.92,0.078426,6.431295,,8.92,0.086358,9.685883,0.0143999999999994,,,,,
,,,8.93,0.0873037628157,0.012850295521,10.2803070205,,,,,,,,,,,8.93,0.0783187,,8.93,0.0112400000000001,,8.93,0.083478,,8.93,0.0135000000000013,,8.93,0.086212,,8.93,0.0139000000000003,,,,,,,,8.93,0.083447,8.49727,,8.93,0.086171,9.236561,,8.93,0.078315,6.422348,,8.93,0.086217,9.678481,0.0141000000000005,,,,,
,,,8.94,0.0871752442752,0.0128531138315,10.2825710511,,,,,,,,,,,8.94,0.0782117,,8.94,0.0107000000000012,,8.94,0.083348,,8.94,0.0129999999999994,,8.94,0.086077,,8.94,0.0134999999999999,,,,,,,,8.94,0.083317,8.49006,,8.94,0.086037,9.24165,,8.94,0.078208,6.413422,,8.94,0.086081,9.669952,0.0136,,,,,
,,,8.95,0.0870467005391,0.012855301093,10.2843293344,,,,,,,,,,,8.95,0.0781112,,8.95,0.0100499999999992,,8.95,0.083224,,8.95,0.0124000000000002,,8.95,0.085948,,8.95,0.0129000000000007,,,,,,,,8.95,0.083193,8.482246,,8.95,0.085908,9.246672,,8.95,0.078106,6.404525,,8.95,0.085951,9.66067,0.0130000000000008,,,,,
,,,8.96,0.0869181382534,0.012856792911,10.285530757,,,,,,,,,,,8.96,0.0780172,,8.96,0.0093999999999996,,8.96,0.083105,,8.96,0.0118999999999989,,8.96,0.085825,,8.96,0.0122999999999979,,,,,,,,8.96,0.083075,8.474107,,8.96,0.085786,9.251608,,8.96,0.078011,6.395662,,8.96,0.085828,9.650771,0.0122999999999979,,,,,
,,,8.97,0.0867895646809,0.012857528187,10.2861271303,,,,,,,,,,,8.97,0.0779295,,8.97,0.0087699999999998,,8.97,0.082993,,8.97,0.0112000000000003,,8.97,0.085708,,8.97,0.0116999999999995,,,,,,,,8.97,0.082963,8.465929,,8.97,0.085669,9.256471,,8.97,0.077921,6.386833,,8.97,0.085711,9.640097,0.0117000000000008,,,,,
,,,8.98,0.0866609876896,0.012857444413,10.2860690874,,,,,,,,,,,8.98,0.077847,,8.98,0.0082500000000001,,8.98,0.082885,,8.98,0.0107999999999999,,8.98,0.085596,,8.98,0.0112000000000003,,,,,,,,8.98,0.082855,8.457994,,8.98,0.085557,9.261298,,8.98,0.077836,6.378032,,8.98,0.085599,9.62825,0.0112000000000003,,,,,
,,,8.99,0.0865324157926,0.0128564733805,10.2853023178,,,,,,,,,,,8.99,0.0777683,,8.99,0.00787000000000027,,8.99,0.082781,,8.99,0.0104000000000009,,8.99,0.085487,,8.99,0.0109000000000014,,,,,,,,8.99,0.082751,8.450559,,8.99,0.085449,9.266139,,8.99,0.077754,6.36926,,8.99,0.085491,9.61472,0.0107999999999999,,,,,
,,,9,0.086403858222,0.012854539499,10.2837660885,,,,,,,,,,,9,0.0776912,,9,0.00770999999999983,,9,0.082679,,9,0.0101999999999993,,9,0.08538,,9,0.0106999999999998,,,,,,,,9,0.082649,8.443853,,9,0.085343,9.271031,,9,0.077673,6.360511,,9,0.085385,9.599057,0.0105999999999997,,,,,
,,,9.01,0.0862753250027,0.012851561649,10.28139482,,,,,,,,,,,9.01,0.0776135,,9.01,0.00777000000000017,,9.01,0.082576,,9.01,0.0103000000000008,,9.01,0.085272,,9.01,0.0107999999999999,,,,,,,,9.01,0.082546,8.438068,,9.01,0.085236,9.275971,,9.01,0.077592,6.351781,,9.01,0.085279,9.581035,0.0106000000000011,,,,,
,,,9.02,0.0861468269891,0.0128474578905,10.2781221286,,,,,,,,,,,9.02,0.0775329,,9.02,0.00806000000000018,,9.02,0.08247,,9.02,0.0105999999999997,,9.02,0.085162,,9.02,0.0110000000000001,,,,,,,,9.02,0.082441,8.433342,,9.02,0.085126,9.280891,,9.02,0.077507,6.343071,,9.02,0.08517,9.56076,0.0109,,,,,
,,,9.03,0.0860183758448,0.012842151261,10.2738857573,,,,,,,,,,,9.03,0.0774473,,9.03,0.00856000000000069,,9.03,0.08236,,9.03,0.0110000000000001,,9.03,0.085047,,9.03,0.0115000000000006,,,,,,,,9.03,0.082331,8.429769,,9.03,0.085012,9.285641,,9.03,0.077419,6.334383,,9.03,0.085057,9.538695,0.0113000000000004,,,,,
,,,9.04,0.0858899839638,0.012835574741,10.2686317005,,,,,,,,,,,9.04,0.0773555,,9.04,0.0091800000000005,,9.04,0.082244,,9.04,0.0116000000000007,,9.04,0.084927,,9.04,0.0119999999999998,,,,,,,,9.04,0.082215,8.42739,,9.04,0.084891,9.289981,,9.04,0.077324,6.325717,,9.04,0.084938,9.515592,0.0118999999999997,,,,,
,,,9.05,0.08576166435,0.012827674167,10.2623165589,,,,,,,,,,,9.05,0.077257,,9.05,0.00984999999999721,,9.05,0.082121,,9.05,0.0122999999999979,,9.05,0.0848,,9.05,0.0126999999999982,,,,,,,,9.05,0.082093,8.426194,,9.05,0.084765,9.293595,,9.05,0.077222,6.317082,,9.05,0.084812,9.492352,0.0125999999999981,,,,,
,,,9.06,0.0856334304805,0.012818408914,10.2549080068,,,,,,,,,,,9.06,0.0771525,,9.06,0.010450000000001,,9.06,0.081993,,9.06,0.0128000000000006,,9.06,0.084667,,9.06,0.0132999999999997,,,,,,,,9.06,0.081965,8.426128,,9.06,0.084632,9.296119,,9.06,0.077116,6.308483,,9.06,0.084681,9.469854,0.0130999999999995,,,,,
,,,9.07,0.0855052961717,0.0128077508475,10.2463838118,,,,,,,,,,,9.07,0.0770436,,9.07,0.0108899999999997,,9.07,0.081862,,9.07,0.0130999999999995,,9.07,0.084531,,9.07,0.0136000000000014,,,,,,,,9.07,0.081834,8.427099,,9.07,0.084496,9.297175,,9.07,0.077005,6.299926,,9.07,0.084547,9.448787,0.0134000000000012,,,,,
,,,9.08,0.0853772754635,0.012795682342,10.2367301718,,,,,,,,,,,9.08,0.0769328,,9.08,0.011080000000001,,9.08,0.081729,,9.08,0.0133000000000011,,9.08,0.084393,,9.08,0.0138000000000002,,,,,,,,9.08,0.081701,8.42898,,9.08,0.084358,9.29642,,9.08,0.076894,6.291422,,9.08,0.084411,9.429538,0.0136,,,,,
,,,9.09,0.0852493825249,0.012782194187,10.2259399753,,,,,,,,,,,9.09,0.0768228,,9.09,0.0110000000000001,,9.09,0.081597,,9.09,0.0131999999999996,,9.09,0.084257,,9.09,0.0136,,,,,,,,9.09,0.081569,8.431625,,9.09,0.084221,9.293591,,9.09,0.076783,6.282982,,9.09,0.084276,9.412149,0.0134999999999999,,,,,
,,,9.1,0.0851216315798,0.012767283803,10.2140113048,,,,,,,,,,,9.1,0.076716,,9.1,0.0106799999999993,,9.1,0.081469,,9.1,0.0128000000000006,,9.1,0.084123,,9.1,0.0133999999999998,,,,,,,,9.1,0.081441,8.434872,,9.1,0.084087,9.288542,,9.1,0.076677,6.274612,,9.1,0.084144,9.39635,0.013200000000001,,,,,
,,,9.11,0.0849940368488,0.012750953992,10.2009464677,,,,,,,,,,,9.11,0.0766143,,9.11,0.0101700000000012,,9.11,0.081346,,9.11,0.0123000000000001,,9.11,0.083995,,9.11,0.0128000000000006,,,,,,,,9.11,0.081318,8.438552,,9.11,0.083959,9.281274,,9.11,0.076576,6.266323,,9.11,0.084019,9.381643,0.0125000000000003,,,,,
,,,9.12,0.0848666125,0.012733212356,10.1867515706,,,,,,,,,,,9.12,0.0765184,,9.12,0.0095899999999998,,9.12,0.081229,,9.12,0.0117000000000008,,9.12,0.083872,,9.12,0.0123000000000001,,,,,,,,9.12,0.081202,8.442502,,9.12,0.083836,9.27194,,9.12,0.076481,6.258125,,9.12,0.083899,9.367428,0.0119999999999998,,,,,
,,,9.13,0.0847393726017,0.0127140711915,10.1714364287,,,,,,,,,,,9.13,0.076428,,9.13,0.00903999999999902,,9.13,0.081117,,9.13,0.0111999999999984,,9.13,0.083755,,9.13,0.0116999999999988,,,,,,,,9.13,0.08109,8.446562,,9.13,0.083719,9.260837,,9.13,0.076393,6.250025,,9.13,0.083785,9.353111,0.0113999999999985,,,,,
,,,9.14,0.0846123310761,0.012693547592,10.1550146955,,,,,,,,,,,9.14,0.0763414,,9.14,0.00865999999999941,,9.14,0.081009,,9.14,0.0107999999999999,,9.14,0.083641,,9.14,0.0114000000000005,,,,,,,,9.14,0.080983,8.450591,,9.14,0.083606,9.248387,,9.14,0.076308,6.242032,,9.14,0.083675,9.338208,0.0110000000000001,,,,,
,,,9.15,0.0844855016499,0.0126716635795,10.1375039983,,,,,,,,,,,9.15,0.0762563,,9.15,0.00851000000000064,,9.15,0.080902,,9.15,0.0106999999999998,,9.15,0.083528,,9.15,0.0112999999999991,,,,,,,,9.15,0.080877,8.454468,,9.15,0.083494,9.235089,,9.15,0.076225,6.234156,,9.15,0.083566,9.322392,0.0109,,,,,
,,,9.16,0.0843588978045,0.012648446051,10.1189258754,,,,,,,,,,,9.16,0.07617,,9.16,0.00862999999999993,,9.16,0.080794,,9.16,0.0107999999999999,,9.16,0.083414,,9.16,0.0114000000000005,,,,,,,,9.16,0.080769,8.458087,,9.16,0.08338,9.221477,,9.16,0.076142,6.226401,,9.16,0.083456,9.305518,0.0110000000000001,,,,,
,,,9.17,0.0842325327289,0.0126239265645,10.0993055958,,,,,,,,,,,9.17,0.0760798,,9.17,0.00902000000000005,,9.17,0.080681,,9.17,0.0113000000000004,,9.17,0.083295,,9.17,0.0119000000000011,,,,,,,,9.17,0.080657,8.461372,,9.17,0.083263,9.208061,,9.17,0.076054,6.218776,,9.17,0.083342,9.287602,0.0114000000000005,,,,,
,,,9.18,0.0841064192732,0.0125981411615,10.0786720003,,,,,,,,,,,9.18,0.0759839,,9.18,0.00959000000000119,,9.18,0.080563,,9.18,0.011800000000001,,9.18,0.083171,,9.18,0.0124000000000002,,,,,,,,9.18,0.080539,8.464268,,9.18,0.08314,9.195287,,9.18,0.075961,6.211287,,9.18,0.083223,9.268782,0.0118999999999997,,,,,
,,,9.19,0.0839805699056,0.01257113033,10.057057454,,,,,,,,,,,9.19,0.0758814,,9.19,0.0102499999999994,,9.19,0.080438,,9.19,0.0125000000000003,,9.19,0.083041,,9.19,0.0129999999999994,,,,,,,,9.19,0.080414,8.466743,,9.19,0.08301,9.183488,,9.19,0.075862,6.203939,,9.19,0.083097,9.249261,0.0126000000000004,,,,,
