Density,Pressure,Velocity:0,Velocity:1,Vorticity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.000524,100.0524,-0.00000098452733,0.8855899,0.00010911528,1,1.0681423,3.1415927,1.0681423,0
1.0005171,100.05171,-0.0000008232301,0.88838136,0.00010946344,1,1.0744255,3.1415927,1.0744255,0
1.0005119,100.05119,-0.00000083816155,0.89097393,0.00010980822,1,1.0807086,3.1415927,1.0807086,0
1.0005065,100.05066,-0.00000085309301,0.89356643,0.00011015301,1,1.0869918,3.1415927,1.0869918,0
1.0005013,100.05013,-0.00000086802481,0.89615905,0.00011049779,1,1.0932751,3.1415927,1.0932751,0
1.000496,100.0496,-0.00000088295627,0.89875162,0.00011084257,1,1.0995582,3.1415927,1.0995582,0
1.0004908,100.04907,-0.00000089788773,0.90134412,0.00011118736,1,1.1058414,3.1415927,1.1058414,0
1.0004854,100.04855,-0.00000091281925,0.90393668,0.00011153214,1,1.1121246,3.1415927,1.1121246,0
1.0004802,100.04801,-0.0000009277507,0.90652925,0.00011187691,1,1.1184077,3.1415927,1.1184077,0
1.0004749,100.04749,-0.00000094268245,0.90912181,0.00011222171,1,1.124691,3.1415927,1.124691,0
1.0004696,100.04696,-0.00000095761391,0.91171438,0.00011256649,1,1.1309742,3.1415927,1.1309742,0
1.0004643,100.04643,-0.00000097254542,0.91430694,0.00011291126,1,1.1372573,3.1415927,1.1372573,0
1.0004599,100.04598,-0.00000081638711,0.91681832,0.00011295835,1,1.1435405,3.1415927,1.1435405,0
1.000459,100.04589,-0.00000082344553,0.91896391,0.00011243853,1,1.1498238,3.1415927,1.1498238,0
1.0004581,100.04581,-0.00000083050378,0.92110944,0.00011191872,1,1.1561069,3.1415927,1.1561069,0
1.0004572,100.04572,-0.00000083756203,0.92325497,0.00011139891,1,1.1623901,3.1415927,1.1623901,0
1.0004563,100.04563,-0.00000084462027,0.92540044,0.0001108791,1,1.1686733,3.1415927,1.1686733,0
1.0004555,100.04554,-0.00000085167846,0.92754596,0.00011035928,1,1.1749564,3.1415927,1.1749564,0
1.0004545,100.04546,-0.00000085873688,0.92969155,0.00010983946,1,1.1812397,3.1415927,1.1812397,0
1.0004537,100.04536,-0.00000086579513,0.93183708,0.00010931965,1,1.1875229,3.1415927,1.1875229,0
1.0004529,100.04528,-0.00000087285338,0.93398261,0.00010879983,1,1.1938061,3.1415927,1.1938061,0
1.0004519,100.04519,-0.00000087991157,0.93612814,0.00010828002,1,1.2000892,3.1415927,1.2000892,0
1.0004511,100.0451,-0.00000088696981,0.93827361,0.00010776021,1,1.2063724,3.1415927,1.2063724,0
1.0004501,100.04501,-0.00000089402823,0.9404192,0.00010724038,1,1.2126557,3.1415927,1.2126557,0
1.0004507,100.04507,-0.00000070857442,0.94219553,0.00010666453,1,1.2189388,3.1415927,1.2189388,0
1.0004516,100.04516,-0.00000069340763,0.94388974,0.00010621837,1,1.225222,3.1415927,1.225222,0
1.0004525,100.04524,-0.00000067824078,0.94558388,0.00010577221,1,1.2315052,3.1415927,1.2315052,0
1.0004534,100.04533,-0.00000066307371,0.94727808,0.00010532604,1,1.2377884,3.1415927,1.2377884,0
1.0004543,100.04543,-0.00000064790686,0.94897223,0.00010487989,1,1.2440716,3.1415927,1.2440716,0
1.0004551,100.04551,-0.00000063274007,0.95066643,0.00010443373,1,1.2503548,3.1415927,1.2503548,0
1.000456,100.0456,-0.00000061757322,0.95236057,0.00010398757,1,1.2566379,3.1415927,1.2566379,0
1.0004569,100.04568,-0.00000060240643,0.95405477,0.00010354141,1,1.2629211,3.1415927,1.2629211,0
1.0004578,100.04578,-0.0000005872393,0.95574898,0.00010309525,1,1.2692044,3.1415927,1.2692044,0
1.0004587,100.04586,-0.00000057207251,0.95744312,0.00010264909,1,1.2754875,3.1415927,1.2754875,0
1.0004596,100.04595,-0.00000055690566,0.95913726,0.00010220293,1,1.2817707,3.1415927,1.2817707,0
1.0004616,100.04616,-0.00000036689411,0.96062666,0.00010211867,1,1.2880539,3.1415927,1.2880539,0
1.0004652,100.04651,-0.00000035901303,0.9618699,0.00010267122,1,1.294337,3.1415927,1.294337,0
1.0004686,100.04686,-0.0000003511318,0.96311319,0.00010322378,1,1.3006203,3.1415927,1.3006203,0
1.0004722,100.04722,-0.00000034325072,0.96435642,0.00010377632,1,1.3069035,3.1415927,1.3069035,0
1.0004756,100.04757,-0.00000033536963,0.96559966,0.00010432887,1,1.3131866,3.1415927,1.3131866,0
1.0004792,100.04792,-0.00000032748855,0.96684295,0.00010488142,1,1.3194698,3.1415927,1.3194698,0
1.0004827,100.04827,-0.00000031960732,0.96808618,0.00010543398,1,1.3257531,3.1415927,1.3257531,0
1.0004863,100.04862,-0.00000031172624,0.96932948,0.00010598652,1,1.3320363,3.1415927,1.3320363,0
1.0004897,100.04898,-0.00000030384516,0.97057271,0.00010653908,1,1.3383194,3.1415927,1.3383194,0
1.0004933,100.04933,-0.00000029596407,0.97181594,0.00010709163,1,1.3446026,3.1415927,1.3446026,0
1.0004967,100.04968,-0.00000028808302,0.97305924,0.00010764417,1,1.3508857,3.1415927,1.3508857,0
1.0005003,100.05004,-0.00000010208982,0.974262,0.00010809381,1,1.357169,3.1415927,1.357169,0
1.0005047,100.05048,-0.00000012726237,0.97505802,0.00010823689,1,1.3634522,3.1415927,1.3634522,0
1.0005091,100.05092,-0.00000015243492,0.9758541,0.00010837998,1,1.3697354,3.1415927,1.3697354,0
1.0005136,100.05136,-0.00000017760746,0.97665012,0.00010852307,1,1.3760185,3.1415927,1.3760185,0
1.000518,100.0518,-0.00000020278048,0.9774462,0.00010866616,1,1.3823018,3.1415927,1.3823018,0
1.0005224,100.05224,-0.00000022795302,0.97824222,0.00010880925,1,1.388585,3.1415927,1.388585,0
1.0005268,100.05268,-0.00000025312556,0.9790383,0.00010895234,1,1.3948681,3.1415927,1.3948681,0
