Density,Pressure,Velocity:0,Velocity:1,Vorticity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.0026803,100.26802,-0.2742089,-0.0000025966697,-0.000039180795,1,2.8714178,2.8714178,3.1415927,0
1.0026926,100.26926,-0.26796162,-0.0000025912316,-0.000038599086,1,2.8777008,2.8777008,3.1415927,0
1.0027049,100.27048,-0.26171407,-0.0000025857933,-0.000038017355,1,2.8839841,2.8839841,3.1415927,0
1.0027173,100.27172,-0.25546652,-0.0000025803549,-0.000037435628,1,2.8902674,2.8902674,3.1415927,0
1.0027295,100.27295,-0.24921922,-0.0000025749171,-0.000036853919,1,2.8965504,2.8965504,3.1415927,0
1.0027418,100.27419,-0.24297169,-0.0000025694787,-0.000036272188,1,2.9028337,2.9028337,3.1415927,0
1.0027542,100.27541,-0.23672415,-0.0000025640404,-0.000035690457,1,2.909117,2.909117,3.1415927,0
1.0027665,100.27665,-0.23047684,-0.0000025586023,-0.000035108751,1,2.9154,2.9154,3.1415927,0
1.0027788,100.27788,-0.22422931,-0.000002553164,-0.00003452702,1,2.9216833,2.9216833,3.1415927,0
1.0027908,100.27908,-0.21797238,-0.0000025797735,-0.000033641751,1,2.9279664,2.9279664,3.1415927,0
1.0027996,100.27996,-0.21161993,-0.0000025691168,-0.000033734417,1,2.9342496,2.9342496,3.1415927,0
1.0028083,100.28084,-0.20526747,-0.0000025584602,-0.00003382708,1,2.9405329,2.9405329,3.1415927,0
1.0028172,100.28172,-0.19891526,-0.0000025478039,-0.000033919743,1,2.946816,2.946816,3.1415927,0
1.002826,100.2826,-0.19256279,-0.0000025371473,-0.00003401241,1,2.9530993,2.9530993,3.1415927,0
1.0028348,100.28348,-0.18621057,-0.000002526491,-0.000034105069,1,2.9593823,2.9593823,3.1415927,0
1.0028436,100.28436,-0.17985812,-0.0000025158342,-0.000034197736,1,2.9656656,2.9656656,3.1415927,0
1.0028524,100.28524,-0.17350565,-0.0000025051777,-0.000034290399,1,2.9719489,2.9719489,3.1415927,0
1.0028611,100.28613,-0.16715343,-0.0000024945214,-0.000034383062,1,2.9782319,2.9782319,3.1415927,0
